dyn,pqif,seed,sim,vr,f,quadrant,shape,mean_q,std_q,mean_all,std_all
oscillations,0.5,19,3,-17.0,8.65,q4,"(100, 100)",0.0020911569039647215,0.06458988798404866,-9.639772265868272e-20,0.06475112117538782
oscillations,0.5,20,3,-17.0,8.65,q1,"(100, 100)",0.0009715844087717607,0.06564940687531812,-2.1841976625107725e-19,0.06387252305775855
oscillations,0.5,20,3,-17.0,8.65,q2,"(100, 100)",-0.0009667264867279019,0.06395532452149698,-2.1841976625107725e-19,0.06387252305775855
oscillations,0.5,20,3,-17.0,8.65,q3,"(100, 100)",0.0003442050760895252,0.06199778880695027,-2.1841976625107725e-19,0.06387252305775855
oscillations,0.5,20,3,-17.0,8.65,q4,"(100, 100)",-0.00035215006766253483,0.06383569125158367,-2.1841976625107725e-19,0.06387252305775855
oscillations,0.5,21,3,-17.0,8.65,q1,"(100, 100)",0.0009492463615213478,0.0637432807582826,1.0920988312553862e-19,0.06403099709817638
oscillations,0.5,21,3,-17.0,8.65,q2,"(100, 100)",-0.0009371581035663174,0.06397607473876703,1.0920988312553862e-19,0.06403099709817638
oscillations,0.5,21,3,-17.0,8.65,q3,"(100, 100)",0.0018047378460770071,0.06421161419790969,1.0920988312553862e-19,0.06403099709817638
oscillations,0.5,21,3,-17.0,8.65,q4,"(100, 100)",-0.0018601838771347403,0.06411819224165793,1.0920988312553862e-19,0.06403099709817638
oscillations,0.5,22,3,-17.0,8.65,q1,"(100, 100)",-2.76273577048623e-05,0.06428952455992108,-2.4883507254899824e-19,0.06369751832313322
oscillations,0.5,22,3,-17.0,8.65,q2,"(100, 100)",2.8788410973891992e-05,0.06432103601134895,-2.4883507254899824e-19,0.06369751832313322
oscillations,0.5,22,3,-17.0,8.65,q3,"(100, 100)",-0.0011712808808742405,0.06336522981109755,-2.4883507254899824e-19,0.06369751832313322
oscillations,0.5,22,3,-17.0,8.65,q4,"(100, 100)",0.0011669990298640654,0.06279752166517302,-2.4883507254899824e-19,0.06369751832313322
oscillations,0.5,23,3,-17.0,8.65,q1,"(100, 100)",0.0009529902664676531,0.06286869317863622,2.3263410959373828e-20,0.06365591287117235
oscillations,0.5,23,3,-17.0,8.65,q2,"(100, 100)",-0.0009257166681594278,0.06436560290953046,2.3263410959373828e-20,0.06365591287117235
oscillations,0.5,23,3,-17.0,8.65,q3,"(100, 100)",-0.00201795022885127,0.06266254206864823,2.3263410959373828e-20,0.06365591287117235
oscillations,0.5,23,3,-17.0,8.65,q4,"(100, 100)",0.0020566134769334624,0.06462027542012598,2.3263410959373828e-20,0.06365591287117235
oscillations,0.5,24,3,-17.0,8.65,q1,"(100, 100)",-0.0008139577581540185,0.06278317352913665,1.5340993138192013e-19,0.06357622140719855
oscillations,0.5,24,3,-17.0,8.65,q2,"(100, 100)",0.0008115199478966525,0.06401099750761699,1.5340993138192013e-19,0.06357622140719855
oscillations,0.5,24,3,-17.0,8.65,q3,"(100, 100)",0.0005826776678952143,0.06247574897551815,1.5340993138192013e-19,0.06357622140719855
oscillations,0.5,24,3,-17.0,8.65,q4,"(100, 100)",-0.0005945690488726671,0.06501426670811289,1.5340993138192013e-19,0.06357622140719855
oscillations,0.5,25,3,-17.0,8.65,q1,"(100, 100)",0.0007428013017214935,0.06447379303166928,2.3941246867178445e-19,0.06404176207807696
oscillations,0.5,25,3,-17.0,8.65,q2,"(100, 100)",-0.0006913247866410535,0.06340520912150781,2.3941246867178445e-19,0.06404176207807696
oscillations,0.5,25,3,-17.0,8.65,q3,"(100, 100)",-0.000132830083327794,0.06344517964181687,2.3941246867178445e-19,0.06404176207807696
oscillations,0.5,25,3,-17.0,8.65,q4,"(100, 100)",0.00013102076990040615,0.0648500660708369,2.3941246867178445e-19,0.06404176207807696
oscillations,0.5,26,3,-17.0,8.65,q1,"(100, 100)",-2.2862249361802426e-05,0.06457271780431677,-2.0937069863436444e-19,0.06407806530772028
oscillations,0.5,26,3,-17.0,8.65,q2,"(100, 100)",2.3378468471579392e-05,0.064608083139782,-2.0937069863436444e-19,0.06407806530772028
oscillations,0.5,26,3,-17.0,8.65,q3,"(100, 100)",0.00019921610190051203,0.06410039624229037,-2.0937069863436444e-19,0.06407806530772028
oscillations,0.5,26,3,-17.0,8.65,q4,"(100, 100)",-0.00020424342614093588,0.06302299216099383,-2.0937069863436444e-19,0.06407806530772028
oscillations,0.5,27,3,-17.0,8.65,q1,"(100, 100)",-0.0005123477344875529,0.06411319548171876,1.091733244568214e-19,0.06425129050940266
oscillations,0.5,27,3,-17.0,8.65,q2,"(100, 100)",0.0005126885045138176,0.06623945650743737,1.091733244568214e-19,0.06425129050940266
oscillations,0.5,27,3,-17.0,8.65,q3,"(100, 100)",-0.0009228721013669281,0.06217596757528873,1.091733244568214e-19,0.06425129050940266
oscillations,0.5,27,3,-17.0,8.65,q4,"(100, 100)",0.0009256762367188197,0.06437225574471847,1.091733244568214e-19,0.06425129050940266
oscillations,0.5,28,3,-17.0,8.65,q1,"(100, 100)",7.697217530923902e-05,0.06466009447712036,-9.296014607930642e-21,0.06422987704072107
oscillations,0.5,28,3,-17.0,8.65,q2,"(100, 100)",-7.720637056879998e-05,0.06415072809872165,-9.296014607930642e-21,0.06422987704072107
oscillations,0.5,28,3,-17.0,8.65,q3,"(100, 100)",7.938795073259538e-05,0.06460571856071547,-9.296014607930642e-21,0.06422987704072107
oscillations,0.5,28,3,-17.0,8.65,q4,"(100, 100)",-8.196182552838384e-05,0.06348266012119005,-9.296014607930642e-21,0.06422987704072107
oscillations,0.5,29,3,-17.0,8.65,q1,"(100, 100)",0.00010845550774226909,0.06389770891893855,1.6262578832292827e-20,0.06408169409033392
oscillations,0.5,29,3,-17.0,8.65,q2,"(100, 100)",-0.00010658558519498859,0.06405553896407502,1.6262578832292827e-20,0.06408169409033392
oscillations,0.5,29,3,-17.0,8.65,q3,"(100, 100)",-0.0009603423551663712,0.06548998684661671,1.6262578832292827e-20,0.06408169409033392
oscillations,0.5,29,3,-17.0,8.65,q4,"(100, 100)",0.0009690727402133385,0.062827851102072,1.6262578832292827e-20,0.06408169409033392
oscillations,0.5,30,3,-17.0,8.65,q1,"(100, 100)",-0.0011113622195252737,0.06580369767092549,-6.511026451387479e-20,0.06471069848587749
oscillations,0.5,30,3,-17.0,8.65,q2,"(100, 100)",0.0011381374884720987,0.06325374832853395,-6.511026451387479e-20,0.06471069848587749
oscillations,0.5,30,3,-17.0,8.65,q3,"(100, 100)",-0.00019846343607937816,0.06548548459155577,-6.511026451387479e-20,0.06471069848587749
oscillations,0.5,30,3,-17.0,8.65,q4,"(100, 100)",0.0001945797403153044,0.06422954281084997,-6.511026451387479e-20,0.06471069848587749
oscillations,0.5,31,3,-17.0,8.65,q1,"(100, 100)",-0.0017430304945400725,0.0644880065946204,-9.296793038227739e-21,0.06398564884684371
oscillations,0.5,31,3,-17.0,8.65,q2,"(100, 100)",0.001744203462571391,0.0641360889095146,-9.296793038227739e-21,0.06398564884684371
oscillations,0.5,31,3,-17.0,8.65,q3,"(100, 100)",0.001089038894800398,0.06394882327439372,-9.296793038227739e-21,0.06398564884684371
oscillations,0.5,31,3,-17.0,8.65,q4,"(100, 100)",-0.0011044032325839435,0.06329873098145493,-9.296793038227739e-21,0.06398564884684371
oscillations,0.5,32,3,-17.0,8.65,q1,"(100, 100)",5.660962252646128e-05,0.06286695810695567,8.371319723212473e-20,0.06349015712194833
oscillations,0.5,32,3,-17.0,8.65,q2,"(100, 100)",-5.58756546812053e-05,0.06323894926997385,8.371319723212473e-20,0.06349015712194833
oscillations,0.5,32,3,-17.0,8.65,q3,"(100, 100)",-0.0008031549540520086,0.06360239885373158,8.371319723212473e-20,0.06349015712194833
oscillations,0.5,32,3,-17.0,8.65,q4,"(100, 100)",0.0008241828124205928,0.06424227393708029,8.371319723212473e-20,0.06349015712194833
oscillations,0.5,33,3,-17.0,8.65,q1,"(100, 100)",-0.0004569671733340489,0.06342694260606906,-1.9534715975809206e-19,0.06368471930245781
oscillations,0.5,33,3,-17.0,8.65,q2,"(100, 100)",0.00044919409743827737,0.06281036171977734,-1.9534715975809206e-19,0.06368471930245781
oscillations,0.5,33,3,-17.0,8.65,q3,"(100, 100)",-0.0010396995399768352,0.06434347011804235,-1.9534715975809206e-19,0.06368471930245781
oscillations,0.5,33,3,-17.0,8.65,q4,"(100, 100)",0.0010716958259581414,0.0641644387547733,-1.9534715975809206e-19,0.06368471930245781
oscillations,0.5,34,3,-17.0,8.65,q1,"(100, 100)",0.00023027320414361954,0.06501011813528462,4.648785799452125e-21,0.0650135980859961
oscillations,0.5,34,3,-17.0,8.65,q2,"(100, 100)",-0.00022812613464111484,0.06546221814171471,4.648785799452125e-21,0.0650135980859961
oscillations,0.5,34,3,-17.0,8.65,q3,"(100, 100)",-0.0005353617010161682,0.06511902159481116,4.648785799452125e-21,0.0650135980859961
oscillations,0.5,34,3,-17.0,8.65,q4,"(100, 100)",0.0005175280823477534,0.06446182734753444,4.648785799452125e-21,0.0650135980859961
oscillations,0.5,35,3,-17.0,8.65,q1,"(100, 100)",0.00039881265430504153,0.0648832105286182,1.8610728767499062e-20,0.06388935043159952
oscillations,0.5,35,3,-17.0,8.65,q2,"(100, 100)",-0.0003915901663278351,0.06262398354365721,1.8610728767499062e-20,0.06388935043159952
oscillations,0.5,35,3,-17.0,8.65,q3,"(100, 100)",-0.0008587495647669477,0.06397533543727803,1.8610728767499062e-20,0.06388935043159952
oscillations,0.5,35,3,-17.0,8.65,q4,"(100, 100)",0.0008657502405666785,0.06406607321911076,1.8610728767499062e-20,0.06388935043159952
oscillations,0.5,36,3,-17.0,8.65,q1,"(100, 100)",0.0011809165988759922,0.06538764389829833,7.663437042467823e-20,0.06443673869057541
oscillations,0.5,36,3,-17.0,8.65,q2,"(100, 100)",-0.0011840847185242173,0.06455423379274507,7.663437042467823e-20,0.06443673869057541
oscillations,0.5,36,3,-17.0,8.65,q3,"(100, 100)",0.0006202083032246534,0.06392047059083861,7.663437042467823e-20,0.06443673869057541
oscillations,0.5,36,3,-17.0,8.65,q4,"(100, 100)",-0.000618137490859963,0.06384552046508983,7.663437042467823e-20,0.06443673869057541
oscillations,0.5,37,3,-17.0,8.65,q1,"(100, 100)",0.00035779288809432573,0.06398696505591304,5.811955694704102e-20,0.06466114587529737
oscillations,0.5,37,3,-17.0,8.65,q2,"(100, 100)",-0.00033390118058314046,0.06508079685649945,5.811955694704102e-20,0.06466114587529737
oscillations,0.5,37,3,-17.0,8.65,q3,"(100, 100)",0.0001255462854319314,0.06509242651488742,5.811955694704102e-20,0.06466114587529737
oscillations,0.5,37,3,-17.0,8.65,q4,"(100, 100)",-0.00012782510876414193,0.06442947575656985,5.811955694704102e-20,0.06466114587529737
oscillations,0.5,38,3,-17.0,8.65,q1,"(100, 100)",0.00013273084569846133,0.06397762489808011,1.1611268246163367e-20,0.0631823734825201
oscillations,0.5,38,3,-17.0,8.65,q2,"(100, 100)",-0.0001297968415210286,0.06273082678070065,1.1611268246163367e-20,0.0631823734825201
oscillations,0.5,38,3,-17.0,8.65,q3,"(100, 100)",-7.247985540687369e-05,0.06281944954264464,1.1611268246163367e-20,0.0631823734825201
oscillations,0.5,38,3,-17.0,8.65,q4,"(100, 100)",7.226117666109295e-05,0.06320481662847977,1.1611268246163367e-20,0.0631823734825201
oscillations,0.5,39,3,-17.0,8.65,q1,"(100, 100)",0.0006668068462237796,0.06472867475615689,-1.6261217719233545e-19,0.06475650793880837
oscillations,0.5,39,3,-17.0,8.65,q2,"(100, 100)",-0.0006465874015877152,0.06435961814314888,-1.6261217719233545e-19,0.06475650793880837
oscillations,0.5,39,3,-17.0,8.65,q3,"(100, 100)",0.0005363586259951274,0.0651058682056426,-1.6261217719233545e-19,0.06475650793880837
oscillations,0.5,39,3,-17.0,8.65,q4,"(100, 100)",-0.0005505265897006593,0.0648300871538419,-1.6261217719233545e-19,0.06475650793880837
oscillations,0.5,40,3,-17.0,8.65,q1,"(100, 100)",0.0017461532032385253,0.06303387237144571,2.6048470495646376e-19,0.06365600997975354
oscillations,0.5,40,3,-17.0,8.65,q2,"(100, 100)",-0.0016876002571803931,0.06298932045897498,2.6048470495646376e-19,0.06365600997975354
oscillations,0.5,40,3,-17.0,8.65,q3,"(100, 100)",0.00018976621617373523,0.0651776604703047,2.6048470495646376e-19,0.06365600997975354
oscillations,0.5,40,3,-17.0,8.65,q4,"(100, 100)",-0.00019262893146968488,0.06331931539192036,2.6048470495646376e-19,0.06365600997975354
oscillations,0.5,41,3,-17.0,8.65,q1,"(100, 100)",0.0004624892575785027,0.0644809647957922,6.162737778082666e-20,0.06362468355485647
oscillations,0.5,41,3,-17.0,8.65,q2,"(100, 100)",-0.00044503396889404974,0.06292386079727433,6.162737778082666e-20,0.06362468355485647
oscillations,0.5,41,3,-17.0,8.65,q3,"(100, 100)",-0.0007717165298465316,0.06349418593941035,6.162737778082666e-20,0.06362468355485647
oscillations,0.5,41,3,-17.0,8.65,q4,"(100, 100)",0.0007991459622129157,0.06360848221006378,6.162737778082666e-20,0.06362468355485647
oscillations,0.5,42,3,-17.0,8.65,q1,"(100, 100)",0.0014127875272324276,0.06436939316318674,9.534801845335446e-20,0.06403659252923495
oscillations,0.5,42,3,-17.0,8.65,q2,"(100, 100)",-0.0013669748953306878,0.06467502616735585,9.534801845335446e-20,0.06403659252923495
oscillations,0.5,42,3,-17.0,8.65,q3,"(100, 100)",0.0006645336287517277,0.06325300530620519,9.534801845335446e-20,0.06403659252923495
oscillations,0.5,42,3,-17.0,8.65,q4,"(100, 100)",-0.0006735626182728113,0.0637875067759261,9.534801845335446e-20,0.06403659252923495
oscillations,0.5,43,3,-17.0,8.65,q1,"(100, 100)",0.0005641823340492154,0.06367007302478418,0.0,0.0639430635775079
oscillations,0.5,43,3,-17.0,8.65,q2,"(100, 100)",-0.0005785065300728072,0.0644131145703708,0.0,0.0639430635775079
oscillations,0.5,43,3,-17.0,8.65,q3,"(100, 100)",-4.5881080705618895e-05,0.06391661993064016,0.0,0.0639430635775079
oscillations,0.5,43,3,-17.0,8.65,q4,"(100, 100)",4.6877818372000556e-05,0.06377165200142888,0.0,0.0639430635775079
oscillations,0.5,44,3,-17.0,8.65,q1,"(100, 100)",-0.002175506731040407,0.06450217874134144,-8.831953386316352e-20,0.06469845471603432
oscillations,0.5,44,3,-17.0,8.65,q2,"(100, 100)",0.002246455285605748,0.06520749838079962,-8.831953386316352e-20,0.06469845471603432
oscillations,0.5,44,3,-17.0,8.65,q3,"(100, 100)",0.0007211039169798828,0.06500269846531753,-8.831953386316352e-20,0.06469845471603432
oscillations,0.5,44,3,-17.0,8.65,q4,"(100, 100)",-0.0006991665063553719,0.06402429687415746,-8.831953386316352e-20,0.06469845471603432
oscillations,0.5,45,3,-17.0,8.65,q1,"(100, 100)",-7.484665677102803e-05,0.06408447165147706,9.071969904538448e-20,0.06312833402660428
oscillations,0.5,45,3,-17.0,8.65,q2,"(100, 100)",7.504745263091071e-05,0.06155304416753524,9.071969904538448e-20,0.06312833402660428
oscillations,0.5,45,3,-17.0,8.65,q3,"(100, 100)",0.0011524892207011492,0.06365414292772142,9.071969904538448e-20,0.06312833402660428
oscillations,0.5,45,3,-17.0,8.65,q4,"(100, 100)",-0.0012079354375046406,0.06315651489542058,9.071969904538448e-20,0.06312833402660428
oscillations,0.5,46,3,-17.0,8.65,q1,"(100, 100)",-7.594451303435314e-05,0.06334664934988336,-9.767357987904603e-20,0.0642728774477919
oscillations,0.5,46,3,-17.0,8.65,q2,"(100, 100)",7.658205931570214e-05,0.0650162911223411,-9.767357987904603e-20,0.0642728774477919
oscillations,0.5,46,3,-17.0,8.65,q3,"(100, 100)",-0.0007771749413143205,0.06352956058613195,-9.767357987904603e-20,0.0642728774477919
oscillations,0.5,46,3,-17.0,8.65,q4,"(100, 100)",0.0007866302633445051,0.06518546111629328,-9.767357987904603e-20,0.0642728774477919
oscillations,0.5,47,3,-17.0,8.65,q1,"(100, 100)",-0.0010267618674746366,0.06475332091815007,4.8816339022462915e-20,0.06413282758034293
oscillations,0.5,47,3,-17.0,8.65,q2,"(100, 100)",0.0010163122227301472,0.06336399887358159,4.8816339022462915e-20,0.06413282758034293
oscillations,0.5,47,3,-17.0,8.65,q3,"(100, 100)",-0.0008643651440690767,0.06380855493667201,4.8816339022462915e-20,0.06413282758034293
oscillations,0.5,47,3,-17.0,8.65,q4,"(100, 100)",0.000848919644191916,0.06457206983507134,4.8816339022462915e-20,0.06413282758034293
oscillations,0.5,48,3,-17.0,8.65,q1,"(100, 100)",0.00045302010210421305,0.06603986885759318,5.576208059393052e-20,0.06405796159034319
oscillations,0.5,48,3,-17.0,8.65,q2,"(100, 100)",-0.0004464722485275812,0.06315980682984725,5.576208059393052e-20,0.06405796159034319
oscillations,0.5,48,3,-17.0,8.65,q3,"(100, 100)",-0.0001782813424278213,0.06296728574957161,5.576208059393052e-20,0.06405796159034319
oscillations,0.5,48,3,-17.0,8.65,q4,"(100, 100)",0.00017834039553892746,0.06406041550670072,5.576208059393052e-20,0.06405796159034319
oscillations,0.5,49,3,-17.0,8.65,q1,"(100, 100)",-0.0006079617067994428,0.06334801775036378,-6.502854298699771e-20,0.06414911940386714
oscillations,0.5,49,3,-17.0,8.65,q2,"(100, 100)",0.0005997051880916655,0.06464950880823413,-6.502854298699771e-20,0.06414911940386714
oscillations,0.5,49,3,-17.0,8.65,q3,"(100, 100)",-0.0005315032341985093,0.0645190762201971,-6.502854298699771e-20,0.06414911940386714
oscillations,0.5,49,3,-17.0,8.65,q4,"(100, 100)",0.0005368864539912025,0.06405243250337966,-6.502854298699771e-20,0.06414911940386714
oscillations,0.5,0,4,-22.0,7.18,q1,"(100, 100)",0.0003218385393771195,0.06438077085608299,-6.973762717494702e-20,0.0638938146933256
oscillations,0.5,0,4,-22.0,7.18,q2,"(100, 100)",-0.00031815376709115297,0.06442391545692314,-6.973762717494702e-20,0.0638938146933256
oscillations,0.5,0,4,-22.0,7.18,q3,"(100, 100)",-0.00021203355730322154,0.06283492128311463,-6.973762717494702e-20,0.0638938146933256
oscillations,0.5,0,4,-22.0,7.18,q4,"(100, 100)",0.00020653453948161566,0.06386876265671648,-6.973762717494702e-20,0.0638938146933256
oscillations,0.5,1,4,-22.0,7.18,q1,"(100, 100)",0.0005823257470970531,0.0649463159303061,1.768167432345178e-19,0.06424087014615874
oscillations,0.5,1,4,-22.0,7.18,q2,"(100, 100)",-0.0005696288527103972,0.06272571950066234,1.768167432345178e-19,0.06424087014615874
oscillations,0.5,1,4,-22.0,7.18,q3,"(100, 100)",0.001046389475125469,0.06384993569696981,1.768167432345178e-19,0.06424087014615874
oscillations,0.5,1,4,-22.0,7.18,q4,"(100, 100)",-0.001041470249923401,0.0654126301262805,1.768167432345178e-19,0.06424087014615874
oscillations,0.5,2,4,-22.0,7.18,q1,"(100, 100)",0.0010219839069686067,0.06426847165764617,8.369917257184125e-20,0.0638645622405308
oscillations,0.5,2,4,-22.0,7.18,q2,"(100, 100)",-0.0009859985581316827,0.06385445864658626,8.369917257184125e-20,0.0638645622405308
oscillations,0.5,2,4,-22.0,7.18,q3,"(100, 100)",-0.00044625663913520257,0.06370854735022792,8.369917257184125e-20,0.0638645622405308
oscillations,0.5,2,4,-22.0,7.18,q4,"(100, 100)",0.00044994227374979735,0.06362765159575438,8.369917257184125e-20,0.0638645622405308
oscillations,0.5,3,4,-22.0,7.18,q1,"(100, 100)",0.0005329976586953501,0.06517575525649466,2.0449519877556466e-19,0.06413884765189105
oscillations,0.5,3,4,-22.0,7.18,q2,"(100, 100)",-0.0005511056779852743,0.0640543145650884,2.0449519877556466e-19,0.06413884765189105
oscillations,0.5,3,4,-22.0,7.18,q3,"(100, 100)",0.000867631596827924,0.0645305886212153,2.0449519877556466e-19,0.06413884765189105
oscillations,0.5,3,4,-22.0,7.18,q4,"(100, 100)",-0.0008812927978500046,0.06273517534434743,2.0449519877556466e-19,0.06413884765189105
oscillations,0.5,4,4,-22.0,7.18,q1,"(100, 100)",0.0008310165071158801,0.06278125220328877,3.1379304146301843e-19,0.06300312802681017
oscillations,0.5,4,4,-22.0,7.18,q2,"(100, 100)",-0.0008276968672738721,0.06279892822059467,3.1379304146301843e-19,0.06300312802681017
oscillations,0.5,4,4,-22.0,7.18,q3,"(100, 100)",2.5790710344509127e-05,0.06331500907994797,3.1379304146301843e-19,0.06300312802681017
oscillations,0.5,4,4,-22.0,7.18,q4,"(100, 100)",-2.5540315098445172e-05,0.06310933803261208,3.1379304146301843e-19,0.06300312802681017
oscillations,0.5,5,4,-22.0,7.18,q1,"(100, 100)",-0.00021842386064807704,0.06462540720011675,-6.860406205790138e-20,0.06442703445405448
oscillations,0.5,5,4,-22.0,7.18,q2,"(100, 100)",0.0002233363811796043,0.06420540506185342,-6.860406205790138e-20,0.06442703445405448
oscillations,0.5,5,4,-22.0,7.18,q3,"(100, 100)",-0.0015907642705610704,0.06421076362989118,-6.860406205790138e-20,0.06442703445405448
oscillations,0.5,5,4,-22.0,7.18,q4,"(100, 100)",0.001597237370339549,0.06462152206101365,-6.860406205790138e-20,0.06442703445405448
oscillations,0.5,6,4,-22.0,7.18,q1,"(100, 100)",-0.0005901337148599563,0.06485502416234386,-2.2331002841940795e-19,0.06400389859555669
