ipqif,gsyn,seed,dpr,am2,cm2,astd2,cstd2
0.25,0.379151785531756,12,166.80793660369747,8.088800726295358e-06,9.406476821730676e-12,1.524350822768437e-06,4.5135448550008325e-09
0.25,0.379151785531756,13,166.96031972155097,8.142628695512306e-06,6.728814402901261e-12,1.5278940835780653e-06,4.534691771970283e-09
0.25,0.379151785531756,14,166.0250930060906,7.91963780618135e-06,6.588904011034798e-12,1.5406824722598456e-06,4.4047491528888405e-09
0.25,0.45867037668802124,0,165.28562326060222,8.107276190408618e-06,5.038700449881657e-12,1.555491686448891e-06,4.839461274849081e-09
0.25,0.45867037668802124,1,166.13526867891937,8.208351479161377e-06,7.909138922659935e-12,1.5243538491067452e-06,4.895382705501135e-09
0.25,0.45867037668802124,2,165.96562422801995,8.152867812826632e-06,1.6434818189179787e-11,1.5149292084218778e-06,4.899692686664216e-09
0.25,0.45867037668802124,3,166.45891407065605,8.160278871896209e-06,1.0508471761313706e-11,1.5130709731987345e-06,4.7798543590980036e-09
0.25,0.45867037668802124,4,166.55513561524688,8.152371048598133e-06,7.139495741894495e-12,1.518640688131608e-06,4.714811777175043e-09
0.25,0.45867037668802124,5,166.05222339628122,8.105332629457193e-06,9.181808611933555e-12,1.527672909452508e-06,4.744338046485399e-09
0.25,0.45867037668802124,6,166.94395753842034,8.131432059016906e-06,6.6151087990128975e-12,1.4849077822430773e-06,4.738711442191758e-09
0.25,0.45867037668802124,7,166.0499071974323,8.15941443041896e-06,8.615567573989298e-12,1.5260205738114737e-06,4.836809622889858e-09
0.25,0.45867037668802124,8,166.03077108377695,8.075939211759848e-06,7.220561538570258e-12,1.5164053167422366e-06,4.7641584735855015e-09
0.25,0.45867037668802124,9,165.76880210289744,8.000251137442408e-06,4.560593870312843e-12,1.5174388744158733e-06,4.722116518972352e-09
0.25,0.45867037668802124,10,166.28275962560443,8.119574924599617e-06,1.2741587526584381e-11,1.5153914155067947e-06,4.756112745398052e-09
0.25,0.45867037668802124,11,166.18279049257163,8.002799106961899e-06,5.202097462104374e-12,1.492688751194837e-06,4.728782960072598e-09
0.25,0.45867037668802124,12,166.64633305240307,8.13827042329448e-06,1.0547159452813159e-11,1.5164911452428553e-06,4.673932873298425e-09
0.25,0.45867037668802124,13,166.4760936162398,8.217476252377581e-06,1.1937461967422362e-11,1.501105630654122e-06,4.920236545854493e-09
0.25,0.45867037668802124,14,165.87878118187504,8.111422918814073e-06,7.691270438580991e-12,1.5202704999475028e-06,4.843711765850729e-09
0.25,0.5548662105232549,0,165.78302798658228,8.295550509186684e-06,2.0007532947994794e-11,1.5101193384448981e-06,5.194819430287081e-09
0.25,0.5548662105232549,1,163.994543153268,8.043393966980081e-06,9.677697603581487e-12,1.5537716704247955e-06,5.12892872156232e-09
0.25,0.5548662105232549,2,165.81745955874433,8.280056488611493e-06,7.506558304028986e-12,1.4991685846299966e-06,5.228048815523975e-09
0.25,0.5548662105232549,3,165.67004655627534,8.230698256702586e-06,8.200618456184606e-12,1.501188687879932e-06,5.18552007335186e-09
0.25,0.5548662105232549,4,164.60979249049277,8.054259926173251e-06,7.522413720676136e-12,1.544391232109216e-06,5.011115446581365e-09
0.25,0.5548662105232549,5,164.78033838785296,7.990544219583352e-06,8.399950698595482e-12,1.528488091715427e-06,4.938524584788907e-09
0.25,0.5548662105232549,6,165.3292300609087,8.04987601495614e-06,1.1727220487605152e-11,1.5049410653213694e-06,4.984097604836591e-09
0.25,0.5548662105232549,7,165.57259280716255,8.130230198248925e-06,1.2012998179710663e-11,1.5051481814672483e-06,5.035411172041353e-09
0.25,0.5548662105232549,8,166.82523844873631,8.305986743298813e-06,8.166392972527005e-12,1.4389510079948041e-06,5.265541498545942e-09
0.25,0.5548662105232549,9,165.564851853486,8.172423878884775e-06,5.135977986377267e-12,1.4844991039738346e-06,5.213789543975895e-09
0.25,0.5548662105232549,10,166.162309498804,8.321932634448359e-06,1.08441402806321e-11,1.4878113950545393e-06,5.2415617283441915e-09
0.25,0.5548662105232549,11,166.16955630628792,8.17616144647371e-06,1.027953963863109e-11,1.4594189991521247e-06,5.159675128392953e-09
0.25,0.5548662105232549,12,166.04919806081563,8.284125037012039e-06,4.5310900929203585e-12,1.4932877697105166e-06,5.196745765902246e-09
0.25,0.5548662105232549,13,165.8673311819338,8.123992493324503e-06,6.40082363797307e-12,1.4684050663273549e-06,5.128258910658068e-09
0.25,0.5548662105232549,14,165.07569238516652,8.051453379765101e-06,4.808390809794601e-12,1.5036043639360692e-06,5.075441903940784e-09
0.25,0.6712369649933785,0,164.61464660219073,8.197191962488187e-06,5.754089881962634e-12,1.4829460735376736e-06,5.546748881917142e-09
0.25,0.6712369649933785,1,164.17268294217882,8.105888589128366e-06,7.76460831575995e-12,1.4706555888232017e-06,5.594941749381012e-09
0.25,0.6712369649933785,2,163.74657161486041,8.283071607101293e-06,6.942486696261693e-12,1.531613026725848e-06,5.705549220154608e-09
0.25,0.6712369649933785,3,164.57905684097366,8.364019277383333e-06,1.8793629786858044e-11,1.495714642899646e-06,5.74514617060786e-09
0.25,0.6712369649933785,4,165.1298108320183,8.25712131551147e-06,7.942572077923217e-12,1.433455526443446e-06,5.7308130228664395e-09
0.25,0.6712369649933785,5,164.33979421880176,8.216105979985955e-06,1.3997239503293943e-11,1.4777632782631637e-06,5.678423611536645e-09
0.25,0.6712369649933785,6,164.62382756483407,8.114497144475459e-06,7.869117596199658e-12,1.4407973012010353e-06,5.622397692141775e-09
0.25,0.6712369649933785,7,164.65184317656843,8.330255942910586e-06,1.2444476017181419e-11,1.4761957106934907e-06,5.773468371363838e-09
0.25,0.6712369649933785,8,163.0681660561882,8.025789152574488e-06,6.274545870165845e-12,1.5376359275376166e-06,5.4646237124468626e-09
0.25,0.6712369649933785,9,163.3593874772699,8.133791656619719e-06,6.276453839817667e-12,1.5164588425122743e-06,5.659122546849e-09
0.25,0.6712369649933785,10,163.91360275553316,8.254808937620258e-06,7.177195621479321e-12,1.5240868804655143e-06,5.645719250638068e-09
0.25,0.6712369649933785,11,163.80561119097067,8.09799022767931e-06,5.636324379601996e-12,1.5095312454276115e-06,5.500315816115384e-09
0.25,0.6712369649933785,12,163.8906624892943,8.19493607299339e-06,1.2999806693004501e-11,1.50212177387253e-06,5.660700148468943e-09
0.25,0.6712369649933785,13,162.17988043095582,8.159634962914116e-06,6.731717063458904e-12,1.5981853963974685e-06,5.655662794033744e-09
0.25,0.6712369649933785,14,164.19560138684005,8.230335597286662e-06,6.9757488801487306e-12,1.4769030081973357e-06,5.756740883862172e-09
0.25,0.8120138776312074,0,162.8057602576402,8.544843103150357e-06,7.75152435050339e-12,1.497434787606883e-06,6.603264502157508e-09
0.25,0.8120138776312074,1,161.96855009095233,8.284739501320592e-06,9.895364612409059e-12,1.5080433450478281e-06,6.382135395869234e-09
0.25,0.8120138776312074,2,162.20430304087495,8.212238149810728e-06,1.1377042106927326e-11,1.4944787428027422e-06,6.25245292937643e-09
0.25,0.8120138776312074,3,162.81451554745047,8.590799696648805e-06,9.709191882230787e-12,1.4865732336639342e-06,6.729001383897693e-09
0.25,0.8120138776312074,4,163.8451400532241,8.456904641780057e-06,1.401450851545066e-11,1.4104973056193189e-06,6.556839622333092e-09
0.25,0.8120138776312074,5,162.78419742448472,8.35162133009258e-06,1.3829948633194443e-11,1.471571698039099e-06,6.414321662855514e-09
0.25,0.8120138776312074,6,163.39457775176643,8.168458364184933e-06,9.632306664968879e-12,1.3946455110180503e-06,6.3133446786206335e-09
0.25,0.8120138776312074,7,161.733056318286,8.290844179968581e-06,1.1881397348847415e-11,1.5364784383377905e-06,6.322556853853731e-09
0.25,0.8120138776312074,8,163.01011353355753,8.394181370089054e-06,7.048450573731897e-12,1.4402286891257477e-06,6.5771265873454326e-09
0.25,0.8120138776312074,9,162.10283739577324,8.512035693009359e-06,1.2657135003304501e-11,1.5370209680258056e-06,6.573214595201644e-09
0.25,0.8120138776312074,10,161.51209821268966,8.200648790680842e-06,9.596773653857784e-12,1.4997559124388323e-06,6.4261800221715715e-09
0.25,0.8120138776312074,11,162.72976836430266,8.391367833454217e-06,1.5314967480946416e-11,1.462440092210356e-06,6.541798979294054e-09
0.25,0.8120138776312074,12,161.96496842197763,8.213506581645377e-06,1.627434726031445e-11,1.486907552502661e-06,6.362924686734725e-09
0.25,0.8120138776312074,13,161.04787878535473,8.233125425225528e-06,1.1403413957504868e-11,1.5512333526166204e-06,6.368879746636385e-09
0.25,0.8120138776312074,14,162.75926177838073,8.329720431360364e-06,8.583154113663387e-12,1.4499929530442338e-06,6.499621248830565e-09
0.25,0.9823155932304379,0,160.72576581617275,8.631752567994363e-06,1.3278557075633018e-11,1.4373621420363812e-06,7.733082615028775e-09
0.25,0.9823155932304379,1,157.86731079367664,8.351777488003535e-06,1.3504132206391231e-11,1.5493241233376789e-06,7.631169636236394e-09
0.25,0.9823155932304379,2,160.77094927647929,8.287053037031386e-06,1.3432831994858323e-11,1.4172992097345205e-06,7.221485809266168e-09
0.25,0.9823155932304379,3,160.50930009565892,8.71256536296793e-06,1.84329688158943e-11,1.4281036252843062e-06,7.988027878458257e-09
0.25,0.9823155932304379,4,160.34480036130861,8.599621667208963e-06,1.2865079842985862e-11,1.4626290491211397e-06,7.678709623422718e-09
0.25,0.9823155932304379,5,157.8790585787829,8.206510236650915e-06,1.5960126573376666e-11,1.5514927231691775e-06,7.345601140206355e-09
0.25,0.9823155932304379,6,158.8578615157041,8.39377893004878e-06,1.2971494795931851e-11,1.5101759741872278e-06,7.572540750486504e-09
0.25,0.9823155932304379,7,159.12537338600626,8.379962025543531e-06,9.924193457027232e-12,1.5141217563193655e-06,7.441641849959993e-09
0.25,0.9823155932304379,8,160.2730684816743,8.343932033714e-06,9.699195507648429e-12,1.4209486680794171e-06,7.467539655486099e-09
0.25,0.9823155932304379,9,158.9218217777457,8.373511591997667e-06,1.0476908930928742e-11,1.51048923958328e-06,7.515513249292596e-09
