ipqif,gsyn,seed,dpr,am2,cm2,astd2,cstd2
0.75,0.2590824125627555,2,192.85889344837338,2.0201063150503573e-05,4.328310931729576e-13,6.611952935494176e-07,1.0646414754381015e-08
0.75,0.2590824125627555,3,193.47381835026806,2.0256778027779603e-05,4.0293208948281577e-13,6.179295495107936e-07,1.0566597416665278e-08
0.75,0.2590824125627555,4,193.4312978275897,2.0324036679154387e-05,6.573210715306012e-13,6.220891056709942e-07,1.0614053177800463e-08
0.75,0.2590824125627555,5,193.42054413845014,2.048487784173317e-05,1.9902609355345752e-14,6.115773772545135e-07,1.0782167965382441e-08
0.75,0.2590824125627555,6,193.3140640874538,2.0298717961091777e-05,1.787453947785576e-13,6.083274031756478e-07,1.0730544930117172e-08
0.75,0.2590824125627555,7,193.36944378279887,2.027628554926041e-05,6.388627151928725e-15,6.196978383964202e-07,1.0628183515116823e-08
0.75,0.2590824125627555,8,193.27834693656968,2.017710072984758e-05,2.6337800072998147e-15,6.207337706852432e-07,1.060522257625906e-08
0.75,0.2590824125627555,9,193.2646709518788,2.0320596772791843e-05,2.1381983228927052e-13,6.171049270941668e-07,1.0728294786919131e-08
0.75,0.2590824125627555,10,193.21487071747222,2.0291112207998606e-05,3.298801596767909e-13,6.37452918309952e-07,1.0633120488595746e-08
0.75,0.2590824125627555,11,193.20368889863457,2.040633091250602e-05,1.547775432569263e-14,6.257426996806911e-07,1.0776977135881924e-08
0.75,0.2590824125627555,12,193.65322782915305,2.0378439618291857e-05,3.7217980643484733e-13,5.959817864640271e-07,1.0660848387109906e-08
0.75,0.2590824125627555,13,193.01127663934557,2.0392555139912173e-05,5.110600733384476e-13,6.528570521165124e-07,1.0736676408869568e-08
0.75,0.2590824125627555,14,193.35229666481203,2.026049244079169e-05,1.2881815764473443e-12,6.275715659945157e-07,1.0585947328801581e-08
0.75,0.31341914319812025,0,193.31904710318756,2.0323772800526776e-05,1.0489142346833028e-12,5.760745499445722e-07,1.0905931126251435e-08
0.75,0.31341914319812025,1,193.10709141983813,2.026811196922978e-05,2.7404864158676846e-13,6.038855809123728e-07,1.084496235441288e-08
0.75,0.31341914319812025,2,192.98274810315132,2.028667610226034e-05,6.545295359160314e-13,6.084397094241712e-07,1.0902469324114885e-08
0.75,0.31341914319812025,3,193.08528667303014,2.0338114581384563e-05,8.868418012108024e-16,6.088128068440091e-07,1.0880403184240899e-08
0.75,0.31341914319812025,4,193.01833697361184,2.0198960471998073e-05,4.764252756875821e-13,6.240159477293541e-07,1.074465831442913e-08
0.75,0.31341914319812025,5,192.9621911983975,2.0229380971584045e-05,3.981783145342962e-13,5.986608600719672e-07,1.092365377326648e-08
0.75,0.31341914319812025,6,193.41872638927754,2.033311318628998e-05,7.399721480215994e-13,5.962229191092792e-07,1.0756889229962174e-08
0.75,0.31341914319812025,7,193.1152096917864,2.023814635696886e-05,4.636399525043476e-13,5.944022160268034e-07,1.086744793981153e-08
0.75,0.31341914319812025,8,192.86302134760442,2.0338144949931914e-05,3.854519279167039e-14,6.14898201265489e-07,1.0971875365897634e-08
0.75,0.31341914319812025,9,192.60458639878516,2.0177535686162394e-05,8.392743285620612e-13,6.338662993729855e-07,1.0905894068332515e-08
0.75,0.31341914319812025,10,193.15592277044027,2.0297005946004664e-05,1.8580672824630986e-12,5.978638105065462e-07,1.0866649984493346e-08
0.75,0.31341914319812025,11,193.34708244665993,2.03673927176511e-05,6.232286077163958e-13,6.002944301238991e-07,1.0798979320176139e-08
0.75,0.31341914319812025,12,193.02142276513615,2.0240345938015822e-05,1.5914620292973313e-13,6.176874445239287e-07,1.0803525981698169e-08
0.75,0.31341914319812025,13,193.50336935191766,2.050542275511128e-05,2.588831227126197e-12,5.85965618220623e-07,1.0876434085257751e-08
0.75,0.31341914319812025,14,193.0432200676066,2.023787257476916e-05,7.687269015132883e-13,6.070366552937977e-07,1.0842785436339533e-08
0.75,0.379151785531756,0,192.20344203652468,2.0394788906458513e-05,2.2655353629789863e-12,6.065122440752976e-07,1.1415761130418976e-08
0.75,0.379151785531756,1,192.80689882318453,2.036858294336637e-05,9.39628159198701e-14,5.811678293539174e-07,1.1193182713917226e-08
0.75,0.379151785531756,2,192.330487089254,2.0290091657933177e-05,7.88572424039658e-15,5.739261825838692e-07,1.143738071625581e-08
0.75,0.379151785531756,3,192.53381859569654,2.0376546515659865e-05,4.952190684472501e-13,5.968725812396751e-07,1.1270126476706207e-08
0.75,0.379151785531756,4,192.26594992272152,2.0344170589051166e-05,4.072840963395057e-13,6.055245612338852e-07,1.135211936254614e-08
0.75,0.379151785531756,5,193.08346187871845,2.035399409182726e-05,3.078117870526768e-12,5.803646441445073e-07,1.1032013257877968e-08
0.75,0.379151785531756,6,192.29926267464208,2.025439393135182e-05,5.213993909693386e-14,6.369081595479039e-07,1.1112997571233217e-08
0.75,0.379151785531756,7,192.59844485956364,2.0391868777144184e-05,2.4030750727571796e-14,5.979722131469157e-07,1.1240093703378945e-08
0.75,0.379151785531756,8,192.19951853899553,2.033454381402833e-05,1.4980902439549385e-12,6.402765781024339e-07,1.1206402391885835e-08
0.75,0.379151785531756,9,192.22055647874055,2.033488659550007e-05,1.2767677079746416e-14,6.136871708878804e-07,1.1330086336059518e-08
0.75,0.379151785531756,10,192.4243616287182,2.014929810856033e-05,2.633142589948794e-13,5.927835748366584e-07,1.1191634807673757e-08
0.75,0.379151785531756,11,192.53566729233435,2.0212281685583776e-05,7.180513411100342e-15,6.20881451777392e-07,1.1034017547595658e-08
0.75,0.379151785531756,12,192.53332913487202,2.0444746758728445e-05,1.5258748641112273e-12,5.807422816972799e-07,1.1398114757157718e-08
0.75,0.379151785531756,13,192.7661497411563,2.0377809554457655e-05,5.731932020796898e-13,6.032952322456956e-07,1.1110403899029912e-08
0.75,0.379151785531756,14,192.59115819892614,2.029390774298329e-05,1.7828865481596906e-13,6.147604285900391e-07,1.1091190965255247e-08
0.75,0.45867037668802124,0,191.53935458283428,2.0321077419932516e-05,5.908182692695448e-13,6.09558862864197e-07,1.1718482260529629e-08
0.75,0.45867037668802124,1,191.82899783749957,2.027144221686401e-05,1.7451246944944189e-13,5.664070212729653e-07,1.1738864035203546e-08
0.75,0.45867037668802124,2,191.89928218352384,2.0150358681743573e-05,5.131759126476768e-13,5.520853881500967e-07,1.1684646999623635e-08
0.75,0.45867037668802124,3,191.78510272166267,2.0198294776927354e-05,5.137685007492615e-12,5.819468771489648e-07,1.1627370721380468e-08
0.75,0.45867037668802124,4,192.11063063057335,2.008423455157969e-05,2.2264611394199513e-14,5.796696928484394e-07,1.1383397579550561e-08
0.75,0.45867037668802124,5,192.00077913662386,2.0325584007361848e-05,1.213585447009055e-12,5.663105545735255e-07,1.1681906863602953e-08
0.75,0.45867037668802124,6,191.56899951602207,2.0275960115472323e-05,1.0536284532584051e-14,5.753663718731759e-07,1.1841539686378139e-08
0.75,0.45867037668802124,7,191.58300723168887,2.0287377898827557e-05,3.0301836070234677e-14,5.947769119543143e-07,1.1744535261253917e-08
0.75,0.45867037668802124,8,191.52721872660706,2.0341217198710122e-05,1.0554512638276766e-13,5.920927944415611e-07,1.1828127902390707e-08
0.75,0.45867037668802124,9,191.99913689067685,2.012437304194002e-05,1.7853742655460517e-13,6.066109459356537e-07,1.1337649063555106e-08
0.75,0.45867037668802124,10,191.83209979577842,2.0422599074367342e-05,5.201613126957294e-13,5.741196152530139e-07,1.1806782909930948e-08
0.75,0.45867037668802124,11,192.25049161682986,2.044245438724391e-05,7.662785326060842e-13,5.326057239138179e-07,1.1796124539397278e-08
0.75,0.45867037668802124,12,191.95199550367332,2.051691802896334e-05,7.21182142992577e-13,5.755713049866628e-07,1.1799959657706778e-08
0.75,0.45867037668802124,13,191.27771087343916,2.017564261974927e-05,2.0493415835787927e-12,5.90432221846051e-07,1.1852154651747354e-08
0.75,0.45867037668802124,14,191.8394166118805,2.014055470237232e-05,7.366437315196191e-13,5.605079445618213e-07,1.166801233048608e-08
0.75,0.5548662105232549,0,190.71143179512225,2.023289377509875e-05,2.0818965874079748e-13,5.406053327582044e-07,1.2462174132340387e-08
0.75,0.5548662105232549,1,190.3273002828809,2.005477380096861e-05,5.523656138280985e-12,6.157140556963981e-07,1.2159321222605367e-08
0.75,0.5548662105232549,2,190.7366176102766,2.0311231350809e-05,4.786215124834208e-13,5.349253963664416e-07,1.2535044715624124e-08
0.75,0.5548662105232549,3,190.33463699733892,2.0188124640469024e-05,1.6145728519437407e-13,5.530892741923887e-07,1.2576654598362326e-08
0.75,0.5548662105232549,4,190.7145785000973,2.0149592418767437e-05,8.997528992547233e-13,5.888342926594057e-07,1.2154984545139e-08
0.75,0.5548662105232549,5,190.64543204125738,2.0365758085061948e-05,3.669671115223688e-13,5.278083495524781e-07,1.2663123495368097e-08
0.75,0.5548662105232549,6,190.93747181894466,2.048297857173521e-05,3.433443188707502e-12,5.662700973365275e-07,1.2389728864914387e-08
0.75,0.5548662105232549,7,190.9038168889942,1.9939245791764268e-05,1.6005625338021962e-12,5.725704378966392e-07,1.1973972808324064e-08
0.75,0.5548662105232549,8,190.5365876169541,2.0457188437794598e-05,2.559952485182227e-13,5.76809163868491e-07,1.2547517819317196e-08
0.75,0.5548662105232549,9,190.4028650234607,2.0211203840995143e-05,5.917839060121871e-14,5.749803947858788e-07,1.2446106704168322e-08
0.75,0.5548662105232549,10,191.08327052813783,2.043704838971384e-05,1.193922914512313e-13,5.479877062439886e-07,1.236865118471737e-08
0.75,0.5548662105232549,11,191.0230937227386,2.0026977293038445e-05,9.70564509946801e-13,5.831639752121557e-07,1.1920887897923681e-08
0.75,0.5548662105232549,12,190.85580064436226,2.028012491884504e-05,2.9840447559321364e-13,5.506576333699293e-07,1.2366139099595424e-08
0.75,0.5548662105232549,13,191.18583685011203,2.0297039807163546e-05,5.460290988897626e-13,5.206750648023942e-07,1.2344496672537894e-08
0.75,0.5548662105232549,14,190.81255242194027,2.0415192167476996e-05,1.2983167106824256e-15,5.425934883785227e-07,1.2532122027820155e-08
0.75,0.6712369649933785,0,188.44725420295055,2.0001209879087048e-05,2.660929177530607e-13,5.561919185292126e-07,1.3477077009377378e-08
0.75,0.6712369649933785,1,188.21206735969093,1.986145362851468e-05,2.6617006052594444e-12,6.306043120977626e-07,1.3119623349606706e-08
0.75,0.6712369649933785,2,189.1647223746788,2.042886656485386e-05,2.627069034025515e-13,5.175280557432118e-07,1.3605733122512113e-08
0.75,0.6712369649933785,3,189.11772219360995,2.0270469720885378e-05,3.904247690109093e-13,5.054871109324482e-07,1.3567205875518056e-08
0.75,0.6712369649933785,4,188.343275597468,1.9679394022369642e-05,5.278015607952417e-13,6.056830529087021e-07,1.3024407202125783e-08
0.75,0.6712369649933785,5,188.9356444844591,1.990828614788629e-05,2.1428460267345453e-12,5.804685317405126e-07,1.3003039093242009e-08
0.75,0.6712369649933785,6,189.00633182417855,2.0041660801444555e-05,3.3804614079275976e-15,5.665229200002993e-07,1.3142055021793276e-08
0.75,0.6712369649933785,7,188.9062931828842,2.0079147793411256e-05,5.5652398930835206e-12,5.319555883371753e-07,1.3396475817821786e-08
0.75,0.6712369649933785,8,188.89269025446498,1.998530826785634e-05,1.3714602340382286e-13,5.665119302516178e-07,1.316097523863034e-08
0.75,0.6712369649933785,9,188.87089773986597,2.0317769420467307e-05,1.0167273329031503e-13,5.056062967377073e-07,1.3745668663907792e-08
0.75,0.6712369649933785,10,188.41608827053875,1.976692695872583e-05,8.049417514056076e-13,5.789866924167067e-07,1.318889035479222e-08
0.75,0.6712369649933785,11,189.5678447924324,2.040576723809046e-05,2.3343857616134733e-12,5.261730579870705e-07,1.3311207238024215e-08
0.75,0.6712369649933785,12,188.5267224720902,2.0471710340360613e-05,8.892319893141474e-14,5.285046952613723e-07,1.3953030909331733e-08
0.75,0.6712369649933785,13,188.4730738944929,2.0043317360046382e-05,2.9871117060686485e-12,5.883064159112327e-07,1.333260433582574e-08
0.75,0.6712369649933785,14,189.195177769228,2.023559807453315e-05,1.6919034981098827e-16,5.203130175688901e-07,1.3421404037760103e-08
0.75,0.8120138776312074,0,186.42828738017187,1.9997908071116858e-05,4.946530495768095e-16,5.382601098644737e-07,1.4720333718768327e-08
0.75,0.8120138776312074,1,186.5580016509508,2.035429289271685e-05,2.384632965603476e-16,5.205729604571509e-07,1.5043348234602073e-08
0.75,0.8120138776312074,2,186.38530462752715,2.003417983474703e-05,5.871812987113308e-12,5.403826451153949e-07,1.4760211080427303e-08
0.75,0.8120138776312074,3,185.52408937497677,1.9498882252852604e-05,1.7725279882111327e-13,5.62851596871576e-07,1.4674404568216757e-08
0.75,0.8120138776312074,4,186.48266646149048,1.9954125338296046e-05,1.459382147727482e-12,4.921433753793047e-07,1.4880915154522042e-08
0.75,0.8120138776312074,5,186.32567077048324,2.0169804584532703e-05,1.1244940966209401e-13,5.372610037670064e-07,1.4934909681411518e-08
0.75,0.8120138776312074,6,186.88165929360818,2.0780313462638954e-05,4.821823736381484e-13,4.812822023851723e-07,1.54157856376857e-08
0.75,0.8120138776312074,7,185.7658500649118,2.0341499890647404e-05,2.2323884371263035e-14,5.432747705330708e-07,1.5385723428834332e-08
0.75,0.8120138776312074,8,185.54623252946854,2.0037284507733478e-05,1.268734110610819e-12,5.679937853677804e-07,1.5117745472397096e-08
0.75,0.8120138776312074,9,185.9942761507786,1.955253444304468e-05,2.440341620474074e-13,5.625498253153739e-07,1.4456111083375416e-08
0.75,0.8120138776312074,10,185.72318652380403,1.987512713659718e-05,5.493588869638276e-13,5.779235044326717e-07,1.4820544755608689e-08
0.75,0.8120138776312074,11,185.2426689374202,1.9922076972798832e-05,1.093442273243073e-13,5.638891796867394e-07,1.521314767933349e-08
0.75,0.8120138776312074,12,186.27764726844205,2.0501625643230703e-05,1.793198345294376e-13,5.107562385210961e-07,1.5386579552328227e-08
0.75,0.8120138776312074,13,186.27020897641682,2.025480543153022e-05,2.7557241922721672e-12,5.305759450448036e-07,1.5072638827774415e-08
0.75,0.8120138776312074,14,185.42009052295856,2.042780414572008e-05,3.077749305852732e-13,4.932181217750984e-07,1.5919877428448575e-08
0.75,0.9823155932304379,0,181.68541125656927,2.0109300175075477e-05,2.4410220753770857e-12,5.457084471643841e-07,1.7608850129513972e-08
0.75,0.9823155932304379,1,181.85342655285214,2.04098232303108e-05,3.5640826026608613e-12,5.601061245988278e-07,1.773518968029588e-08
0.75,0.9823155932304379,2,181.61084300004612,2.009690627695305e-05,1.5270948246903003e-12,5.492657729643327e-07,1.762503708849811e-08
0.75,0.9823155932304379,3,181.0682375375406,1.9823930680391267e-05,7.921265286108027e-12,5.701757177772141e-07,1.7565564902046943e-08
0.75,0.9823155932304379,4,182.12088230079038,2.0339526974599174e-05,3.155097625693845e-12,5.338202263027772e-07,1.7631681988239864e-08
0.75,0.9823155932304379,5,181.41379386048882,1.9712780595687495e-05,2.047779293474048e-14,5.926827271565663e-07,1.7137439666280203e-08
0.75,0.9823155932304379,6,182.28598685003152,2.0135438805988903e-05,1.3238190177900743e-13,5.496822549766448e-07,1.7250556899663095e-08
0.75,0.9823155932304379,7,182.08141758247638,2.046719716626454e-05,1.455409328056922e-14,5.065104033585251e-07,1.7924081537403546e-08
