experiment_id,pre_cell_id,post_cell_id,has_synapse,pre_cell_class,post_cell_class,fi_slope_pre,fi_slope_post,psp_amplitude
932,5901,5905,0,,,1.7149122528018583e-13,3.5309090555868787e-13,
932,5902,5901,0,ex,,3.2550591006409245e-13,1.7149122528018583e-13,
932,5902,5905,0,ex,,3.2550591006409245e-13,3.5309090555868787e-13,
933,5907,5909,0,in,in,1.2255982746733793e-13,1.1534801411274345e-13,
933,5909,5907,0,in,in,1.1534801411274345e-13,1.2255982746733793e-13,
932,5905,5901,0,,,3.5309090555868787e-13,1.7149122528018583e-13,
932,5905,5902,0,,ex,3.5309090555868787e-13,3.2550591006409245e-13,
934,5911,5912,0,ex,in,1.0285711844308169e-13,5.795918811023184e-13,
934,5911,5913,0,ex,in,1.0285711844308169e-13,-7.371548534141081e-15,
934,5911,5914,0,ex,in,1.0285711844308169e-13,-4.897958824393884e-15,
934,5911,5916,0,ex,in,1.0285711844308169e-13,6.220408039144331e-13,
934,5911,5917,0,ex,in,1.0285711844308169e-13,8.857139678332999e-13,
934,5912,5911,0,in,ex,5.795918811023184e-13,1.0285711844308169e-13,
934,5912,5913,0,in,in,5.795918811023184e-13,-7.371548534141081e-15,
934,5912,5914,0,in,in,5.795918811023184e-13,-4.897958824393884e-15,
934,5912,5916,0,in,in,5.795918811023184e-13,6.220408039144331e-13,
934,5912,5917,0,in,in,5.795918811023184e-13,8.857139678332999e-13,
934,5913,5911,0,in,ex,-7.371548534141081e-15,1.0285711844308169e-13,
934,5913,5912,0,in,in,-7.371548534141081e-15,5.795918811023184e-13,
934,5913,5914,0,in,in,-7.371548534141081e-15,-4.897958824393884e-15,
934,5913,5916,0,in,in,-7.371548534141081e-15,6.220408039144331e-13,
934,5913,5917,0,in,in,-7.371548534141081e-15,8.857139678332999e-13,
934,5914,5911,0,in,ex,-4.897958824393884e-15,1.0285711844308169e-13,
934,5914,5912,0,in,in,-4.897958824393884e-15,5.795918811023184e-13,
934,5914,5913,0,in,in,-4.897958824393884e-15,-7.371548534141081e-15,
934,5914,5916,0,in,in,-4.897958824393884e-15,6.220408039144331e-13,
934,5914,5917,0,in,in,-4.897958824393884e-15,8.857139678332999e-13,
934,5916,5911,0,in,ex,6.220408039144331e-13,1.0285711844308169e-13,
934,5916,5912,0,in,in,6.220408039144331e-13,5.795918811023184e-13,
934,5916,5913,0,in,in,6.220408039144331e-13,-7.371548534141081e-15,
934,5916,5914,0,in,in,6.220408039144331e-13,-4.897958824393884e-15,
934,5916,5917,1,in,in,6.220408039144331e-13,8.857139678332999e-13,
934,5917,5911,0,in,ex,8.857139678332999e-13,1.0285711844308169e-13,
934,5917,5912,0,in,in,8.857139678332999e-13,5.795918811023184e-13,
934,5917,5913,0,in,in,8.857139678332999e-13,-7.371548534141081e-15,
934,5917,5914,0,in,in,8.857139678332999e-13,-4.897958824393884e-15,
934,5917,5916,0,in,in,8.857139678332999e-13,6.220408039144331e-13,
937,5933,5934,0,ex,,9.482232488645681e-14,4.736956591286835e-13,
937,5934,5933,0,,ex,4.736956591286835e-13,9.482232488645681e-14,
939,5943,5947,0,in,ex,3.199999892461854e-13,3.057142769845961e-13,
939,5943,5950,0,in,ex,3.199999892461854e-13,2.828571341689739e-13,
939,5947,5943,0,ex,in,3.057142769845961e-13,3.199999892461854e-13,
939,5947,5950,0,ex,ex,3.057142769845961e-13,2.828571341689739e-13,
939,5950,5943,0,ex,in,2.828571341689739e-13,3.199999892461854e-13,
939,5950,5947,0,ex,ex,2.828571341689739e-13,3.057142769845961e-13,
940,5951,5952,0,ex,ex,-1.242856844272779e-13,-2.5714284032704788e-14,
940,5951,5953,0,ex,ex,-1.242856844272779e-13,-1.5714286321523096e-14,
940,5951,5954,0,ex,ex,-1.242856844272779e-13,-1.857143038276078e-14,
940,5951,5957,0,ex,ex,-1.242856844272779e-13,-1.50000057220481e-13,
940,5951,5959,0,ex,ex,-1.242856844272779e-13,-1.1428571044506622e-14,
940,5952,5951,0,ex,ex,-2.5714284032704788e-14,-1.242856844272779e-13,
940,5952,5953,0,ex,ex,-2.5714284032704788e-14,-1.5714286321523096e-14,
940,5952,5954,0,ex,ex,-2.5714284032704788e-14,-1.857143038276078e-14,
940,5952,5957,0,ex,ex,-2.5714284032704788e-14,-1.50000057220481e-13,
940,5952,5959,0,ex,ex,-2.5714284032704788e-14,-1.1428571044506622e-14,
940,5953,5951,0,ex,ex,-1.5714286321523096e-14,-1.242856844272779e-13,
940,5953,5952,0,ex,ex,-1.5714286321523096e-14,-2.5714284032704788e-14,
940,5953,5954,0,ex,ex,-1.5714286321523096e-14,-1.857143038276078e-14,
940,5953,5957,0,ex,ex,-1.5714286321523096e-14,-1.50000057220481e-13,
940,5953,5959,0,ex,ex,-1.5714286321523096e-14,-1.1428571044506622e-14,
940,5954,5951,0,ex,ex,-1.857143038276078e-14,-1.242856844272779e-13,
940,5954,5952,0,ex,ex,-1.857143038276078e-14,-2.5714284032704788e-14,
940,5954,5953,0,ex,ex,-1.857143038276078e-14,-1.5714286321523096e-14,
940,5954,5957,0,ex,ex,-1.857143038276078e-14,-1.50000057220481e-13,
940,5954,5959,0,ex,ex,-1.857143038276078e-14,-1.1428571044506622e-14,
940,5957,5951,0,ex,ex,-1.50000057220481e-13,-1.242856844272779e-13,
940,5957,5952,0,ex,ex,-1.50000057220481e-13,-2.5714284032704788e-14,
940,5957,5953,0,ex,ex,-1.50000057220481e-13,-1.5714286321523096e-14,
940,5957,5954,0,ex,ex,-1.50000057220481e-13,-1.857143038276078e-14,
940,5957,5959,0,ex,ex,-1.50000057220481e-13,-1.1428571044506622e-14,
940,5959,5951,0,ex,ex,-1.1428571044506622e-14,-1.242856844272779e-13,
940,5959,5952,0,ex,ex,-1.1428571044506622e-14,-2.5714284032704788e-14,
940,5959,5953,0,ex,ex,-1.1428571044506622e-14,-1.5714286321523096e-14,
940,5959,5954,0,ex,ex,-1.1428571044506622e-14,-1.857143038276078e-14,
940,5959,5957,0,ex,ex,-1.1428571044506622e-14,-1.50000057220481e-13,
1003,6269,6270,0,in,ex,6.924529163177502e-13,2.6037735245489024e-13,
1003,6269,6271,0,in,in,6.924529163177502e-13,6.884393063583813e-13,
1003,6269,6273,0,in,ex,6.924529163177502e-13,2.3684210526315736e-13,
1003,6270,6269,0,ex,in,2.6037735245489024e-13,6.924529163177502e-13,
1003,6270,6271,0,ex,in,2.6037735245489024e-13,6.884393063583813e-13,
1003,6270,6273,0,ex,ex,2.6037735245489024e-13,2.3684210526315736e-13,
1003,6271,6269,0,in,in,6.884393063583813e-13,6.924529163177502e-13,
1003,6271,6270,0,in,ex,6.884393063583813e-13,2.6037735245489024e-13,
1003,6271,6273,0,in,ex,6.884393063583813e-13,2.3684210526315736e-13,
1003,6273,6269,0,ex,in,2.3684210526315736e-13,6.924529163177502e-13,
1003,6273,6270,0,ex,ex,2.3684210526315736e-13,2.6037735245489024e-13,
1003,6273,6271,0,ex,in,2.3684210526315736e-13,6.884393063583813e-13,
1008,6297,6299,0,in,ex,5.649999656677224e-13,2.9428569130411017e-13,
1008,6297,6300,0,in,in,5.649999656677224e-13,4.299999999999998e-13,
1008,6299,6297,1,ex,in,2.9428569130411017e-13,5.649999656677224e-13,4.0483934005806384e-05
1008,6299,6300,0,ex,in,2.9428569130411017e-13,4.299999999999998e-13,
1008,6300,6297,1,in,in,4.299999999999998e-13,5.649999656677224e-13,-0.00034707486822238456
1008,6300,6299,0,in,ex,4.299999999999998e-13,2.9428569130411017e-13,
1035,6448,6450,1,in,in,1.0939655172413793e-12,-2.0758367494562233e-13,-0.00026762771243356027
1035,6448,6452,1,in,ex,1.0939655172413793e-12,1.1835214948199107e-13,
1035,6450,6448,0,in,in,-2.0758367494562233e-13,1.0939655172413793e-12,
1035,6450,6452,0,in,ex,-2.0758367494562233e-13,1.1835214948199107e-13,
1035,6452,6448,0,ex,in,1.1835214948199107e-13,1.0939655172413793e-12,
1035,6452,6450,0,ex,in,1.1835214948199107e-13,-2.0758367494562233e-13,
1036,6454,6455,0,in,ex,2.4999995026765444e-12,7.769942710454583e-30,
1036,6454,6456,1,in,ex,2.4999995026765444e-12,0.0,-3.0443068738499003e-05
1036,6454,6457,0,in,ex,2.4999995026765444e-12,1.3333333462508075e-13,
1036,6454,6458,0,in,ex,2.4999995026765444e-12,1.0285714156539151e-13,
1036,6455,6454,0,ex,in,7.769942710454583e-30,2.4999995026765444e-12,
1036,6455,6456,0,ex,ex,7.769942710454583e-30,0.0,
1036,6455,6457,0,ex,ex,7.769942710454583e-30,1.3333333462508075e-13,
1036,6455,6458,1,ex,ex,7.769942710454583e-30,1.0285714156539151e-13,0.0007438745413872923
1036,6456,6454,0,ex,in,0.0,2.4999995026765444e-12,
1036,6456,6455,0,ex,ex,0.0,7.769942710454583e-30,
1036,6456,6457,0,ex,ex,0.0,1.3333333462508075e-13,
1036,6456,6458,0,ex,ex,0.0,1.0285714156539151e-13,
1036,6457,6454,0,ex,in,1.3333333462508075e-13,2.4999995026765444e-12,
1036,6457,6455,0,ex,ex,1.3333333462508075e-13,7.769942710454583e-30,
1036,6457,6456,0,ex,ex,1.3333333462508075e-13,0.0,
1036,6457,6458,0,ex,ex,1.3333333462508075e-13,1.0285714156539151e-13,
1036,6458,6454,0,ex,in,1.0285714156539151e-13,2.4999995026765444e-12,
1036,6458,6455,0,ex,ex,1.0285714156539151e-13,7.769942710454583e-30,
1036,6458,6456,0,ex,ex,1.0285714156539151e-13,0.0,
1036,6458,6457,0,ex,ex,1.0285714156539151e-13,1.3333333462508075e-13,
1046,6516,6518,0,ex,ex,8.680850491138163e-15,6.829269133958761e-14,
1046,6518,6516,0,ex,ex,6.829269133958761e-14,8.680850491138163e-15,
1069,6626,6628,0,in,in,-2.439394050962434e-13,4.552422805491578e-13,
1069,6626,6629,0,in,in,-2.439394050962434e-13,7.035715186839105e-13,
1069,6626,6630,0,in,in,-2.439394050962434e-13,2.4263186276687648e-30,
1069,6626,6631,0,in,in,-2.439394050962434e-13,1.0781250277409667e-12,
1069,6628,6626,0,in,in,4.552422805491578e-13,-2.439394050962434e-13,
1069,6628,6629,0,in,in,4.552422805491578e-13,7.035715186839105e-13,
1069,6628,6630,0,in,in,4.552422805491578e-13,2.4263186276687648e-30,
1069,6628,6631,0,in,in,4.552422805491578e-13,1.0781250277409667e-12,
1069,6629,6626,0,in,in,7.035715186839105e-13,-2.439394050962434e-13,
1069,6629,6628,0,in,in,7.035715186839105e-13,4.552422805491578e-13,
1069,6629,6630,0,in,in,7.035715186839105e-13,2.4263186276687648e-30,
1069,6629,6631,0,in,in,7.035715186839105e-13,1.0781250277409667e-12,
1069,6630,6626,0,in,in,2.4263186276687648e-30,-2.439394050962434e-13,
1069,6630,6628,0,in,in,2.4263186276687648e-30,4.552422805491578e-13,
1069,6630,6629,0,in,in,2.4263186276687648e-30,7.035715186839105e-13,
1069,6630,6631,0,in,in,2.4263186276687648e-30,1.0781250277409667e-12,
1069,6631,6626,0,in,in,1.0781250277409667e-12,-2.439394050962434e-13,
1069,6631,6628,1,in,in,1.0781250277409667e-12,4.552422805491578e-13,-0.00046303442737475784
1069,6631,6629,0,in,in,1.0781250277409667e-12,7.035715186839105e-13,
1069,6631,6630,0,in,in,1.0781250277409667e-12,2.4263186276687648e-30,
1072,6643,6645,0,in,in,1.412000281494164e-12,1.6999999999999974e-12,
1072,6645,6643,0,in,in,1.6999999999999974e-12,1.412000281494164e-12,
1075,6657,6658,0,in,in,3.7500000000000037e-13,5.999999999999996e-14,
1075,6657,6659,0,in,in,3.7500000000000037e-13,-1.8571428291164813e-14,
1075,6658,6657,0,in,in,5.999999999999996e-14,3.7500000000000037e-13,
1075,6658,6659,0,in,in,5.999999999999996e-14,-1.8571428291164813e-14,
1075,6659,6657,0,in,in,-1.8571428291164813e-14,3.7500000000000037e-13,
1075,6659,6658,0,in,in,-1.8571428291164813e-14,5.999999999999996e-14,
1077,6662,6664,0,in,in,-9.633992657384858e-15,-1.0496424164227219e-13,
1077,6662,6668,0,in,in,-9.633992657384858e-15,7.862572646808148e-13,
1077,6662,6670,0,in,in,-9.633992657384858e-15,-7.1254331246627e-15,
1077,6662,6671,0,in,in,-9.633992657384858e-15,6.509530714398713e-13,
1077,6662,6672,0,in,in,-9.633992657384858e-15,-1.1914177454402282e-13,
1077,6664,6662,0,in,in,-1.0496424164227219e-13,-9.633992657384858e-15,
1077,6664,6668,0,in,in,-1.0496424164227219e-13,7.862572646808148e-13,
1077,6664,6670,0,in,in,-1.0496424164227219e-13,-7.1254331246627e-15,
1077,6664,6671,0,in,in,-1.0496424164227219e-13,6.509530714398713e-13,
1077,6664,6672,0,in,in,-1.0496424164227219e-13,-1.1914177454402282e-13,
